IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.91
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,7,9.91
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,9.90
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,9.90
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.90
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,9.90
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.89
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,94,9.89
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.89
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,9.89
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,50,9.89
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,9.88
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,78,9.88
8.219.107.135,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.88
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,9.88
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,57,9.87
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.87
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.87
8.219.194.170,2096,2096,true,SIN,Asia Pacific,Singapore,78,9.87
8.219.161.129,8880,8880,false,SIN,Asia Pacific,Singapore,14,9.87
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,69,9.87
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,40,9.87
8.218.11.90,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,9.87
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.86
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,9.86
8.219.106.15,8443,8443,true,SIN,Asia Pacific,Singapore,60,9.86
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,9.86
8.219.98.13,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.86
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,38,9.85
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.85
47.91.31.231,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.85
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,104,9.85
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.84
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.84
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,100,9.84
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,143,9.84
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,79,9.84
8.222.221.86,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.84
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,102,9.83
8.219.151.193,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.83
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,9.83
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.82
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,85,9.82
8.219.97.179,80,80,false,SIN,Asia Pacific,Singapore,9,9.82
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,98,9.81
8.219.140.229,2083,2083,true,SIN,Asia Pacific,Singapore,62,9.80
8.219.222.8,8880,8880,false,SIN,Asia Pacific,Singapore,23,9.80
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,9.79
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,81,9.79
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.79
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,37,9.78
8.219.66.156,2052,2052,false,NRT,Asia Pacific,Tokyo,71,9.78
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,9.77
8.222.255.15,8880,8880,false,SIN,Asia Pacific,Singapore,3,9.76
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,3,9.76
8.219.247.203,2096,2096,true,SIN,Asia Pacific,Singapore,81,9.76
8.219.167.65,80,80,false,SIN,Asia Pacific,Singapore,13,9.76
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,71,9.75
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,80,9.75
8.219.6.157,443,443,true,SIN,Asia Pacific,Singapore,112,9.75
8.222.212.172,2083,2083,true,SIN,Asia Pacific,Singapore,82,9.75
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.74
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,89,9.74
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.72
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,12,9.72
8.219.104.242,2083,2083,true,SIN,Asia Pacific,Singapore,124,9.71
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,80,9.71
8.219.142.229,8443,8443,true,SIN,Asia Pacific,Singapore,46,9.71
8.222.197.251,8443,8443,true,SIN,Asia Pacific,Singapore,53,9.71
47.76.77.103,443,443,true,HKG,Asia Pacific,Hong Kong,82,9.71
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,9.71
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,104,9.71
8.219.228.186,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.71
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.70
8.219.101.138,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.70
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,64,9.70
8.219.140.229,80,80,false,SIN,Asia Pacific,Singapore,11,9.69
47.236.144.156,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.69
8.219.197.111,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.69
47.236.121.7,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.68
8.219.175.127,443,443,true,SIN,Asia Pacific,Singapore,67,9.68
8.222.226.15,2087,2087,true,SIN,Asia Pacific,Singapore,48,9.67
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,9.66
8.219.12.152,2087,2087,true,SIN,Asia Pacific,Singapore,71,9.66
8.222.152.165,80,80,false,SIN,Asia Pacific,Singapore,10,9.66
8.222.152.165,443,443,true,SIN,Asia Pacific,Singapore,72,9.66
8.219.142.229,2053,2053,true,SIN,Asia Pacific,Singapore,106,9.65
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,94,9.64
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,9.64
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.64
47.91.29.170,2086,2086,false,NRT,Asia Pacific,Tokyo,88,9.64
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,9.64
8.219.196.117,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.64
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,41,9.63
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,118,9.62
8.222.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.62
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,77,9.62
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.62
8.219.213.112,2082,2082,false,SIN,Asia Pacific,Singapore,34,9.61
8.219.228.193,2096,2096,true,SIN,Asia Pacific,Singapore,118,9.61
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.61
8.219.195.47,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.60
8.219.156.148,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.60
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,9.60
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,38,9.59
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,21,9.59
8.219.196.117,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.59
47.236.87.206,2053,2053,true,SIN,Asia Pacific,Singapore,68,9.59
8.219.170.232,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.59
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,79,9.59
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,9.59
47.236.87.246,2053,2053,true,SIN,Asia Pacific,Singapore,35,9.58
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.58
8.219.147.58,8443,8443,true,SIN,Asia Pacific,Singapore,53,9.58
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,87,9.57
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,21,9.57
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,108,9.56
8.219.126.3,80,80,false,SIN,Asia Pacific,Singapore,11,9.56
8.219.238.145,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.56
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,9.55
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,39,9.55
8.222.209.223,8080,8080,false,SIN,Asia Pacific,Singapore,43,9.55
8.222.253.235,2087,2087,true,SIN,Asia Pacific,Singapore,75,9.55
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.53
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,53,9.53
8.218.110.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,9.53
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,96,9.53
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.52
8.219.40.255,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.52
8.219.87.34,2086,2086,false,SIN,Asia Pacific,Singapore,37,9.52
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.51
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,72,9.51
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,9.51
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,70,9.50
8.219.72.50,80,80,false,SIN,Asia Pacific,Singapore,5,9.50
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.50
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,82,9.50
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.49
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.49
8.219.157.97,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.49
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.49
8.222.223.34,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.49
8.219.106.15,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.49
8.219.193.202,443,443,true,SIN,Asia Pacific,Singapore,115,9.49
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,9.48
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.47
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,14,9.47
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,9.46
8.219.157.97,2096,2096,true,SIN,Asia Pacific,Singapore,27,9.46
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.46
8.219.222.98,443,443,true,SIN,Asia Pacific,Singapore,101,9.46
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.45
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,9.45
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,72,9.45
8.219.157.97,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.45
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.45
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.45
8.219.193.22,2053,2053,true,SIN,Asia Pacific,Singapore,169,9.45
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,61,9.44
8.219.161.129,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.44
8.219.153.237,2095,2095,false,NRT,Asia Pacific,Tokyo,84,9.44
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.43
8.222.146.222,8443,8443,true,SIN,Asia Pacific,Singapore,80,9.43
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.43
8.219.206.180,2083,2083,true,SIN,Asia Pacific,Singapore,97,9.42
8.219.60.68,80,80,false,SIN,Asia Pacific,Singapore,14,9.42
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,40,9.42
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,68,9.41
8.219.247.203,2096,2096,true,SIN,Asia Pacific,Singapore,77,9.41
8.219.250.239,2053,2053,true,SIN,Asia Pacific,Singapore,139,9.41
8.219.101.138,443,443,true,SIN,Asia Pacific,Singapore,78,9.41
8.219.97.179,8443,8443,true,SIN,Asia Pacific,Singapore,58,9.40
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,51,9.39
8.219.142.229,80,80,false,SIN,Asia Pacific,Singapore,24,9.39
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.38
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,5,9.38
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.37
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,41,9.37
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,116,9.37
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,32,9.37
8.219.193.202,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.36
8.219.247.203,2087,2087,true,SIN,Asia Pacific,Singapore,43,9.36
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,100,9.36
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.36
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.35
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.34
8.219.101.72,80,80,false,SIN,Asia Pacific,Singapore,6,9.34
8.219.228.186,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.34
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,97,9.32
8.219.201.245,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.32
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,3,9.31
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.31
8.219.250.239,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.31
8.222.144.50,2096,2096,true,SIN,Asia Pacific,Singapore,53,9.31
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,93,9.31
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,9.31
47.236.169.164,2087,2087,true,SIN,Asia Pacific,Singapore,32,9.31
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,111,9.30
8.222.212.172,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.30
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.30
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,9.29
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,9.29
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.29
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,159,9.28
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.27
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,9.27
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.27
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,93,9.27
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,9.27
8.219.178.101,2096,2096,true,SIN,Asia Pacific,Singapore,58,9.26
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,9.26
8.219.140.229,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.25
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,9.25
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,12,9.25
8.219.179.34,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.25
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,9.24
8.219.213.112,2096,2096,true,SIN,Asia Pacific,Singapore,119,9.24
8.222.224.17,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.24
8.219.197.111,8443,8443,true,SIN,Asia Pacific,Singapore,182,9.23
8.222.175.6,443,443,true,SIN,Asia Pacific,Singapore,92,9.23
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.23
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,325,9.23
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,14,9.23
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.22
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,9.22
8.219.113.232,2053,2053,true,SIN,Asia Pacific,Singapore,117,9.21
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,77,9.21
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,77,9.21
8.222.134.170,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.21
8.222.146.222,80,80,false,SIN,Asia Pacific,Singapore,10,9.20
8.219.188.162,2096,2096,true,SIN,Asia Pacific,Singapore,56,9.20
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,139,9.20
8.219.147.58,2053,2053,true,SIN,Asia Pacific,Singapore,67,9.20
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.20
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,53,9.19
8.222.244.123,8080,8080,false,SIN,Asia Pacific,Singapore,3,9.19
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.19
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.19
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,67,9.19
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,20,9.18
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,99,9.18
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,9.18
8.222.128.131,2053,2053,true,SIN,Asia Pacific,Singapore,83,9.18
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.17
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,9.17
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.17
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,45,9.17
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,55,9.17
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,77,9.16
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.16
47.236.93.176,8443,8443,true,SIN,Asia Pacific,Singapore,65,9.16
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,9.15
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,35,9.15
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,97,9.15
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,75,9.15
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.14
8.219.188.162,2053,2053,true,SIN,Asia Pacific,Singapore,38,9.14
8.219.213.112,8880,8880,false,SIN,Asia Pacific,Singapore,14,9.14
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.14
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,36,9.13
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,92,9.13
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.13
8.219.93.5,8080,8080,false,SIN,Asia Pacific,Singapore,28,9.13
8.222.209.223,443,443,true,SIN,Asia Pacific,Singapore,80,9.13
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,70,9.13
8.222.138.164,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.13
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.12
8.219.6.157,80,80,false,SIN,Asia Pacific,Singapore,15,9.12
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,84,9.11
8.219.196.24,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.11
8.219.247.203,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.11
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.11
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,9.11
8.219.201.174,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.08
8.222.193.208,443,443,true,SIN,Asia Pacific,Singapore,34,9.08
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.07
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.07
8.219.122.96,2083,2083,true,SIN,Asia Pacific,Singapore,84,9.07
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,94,9.07
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,21,9.07
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,9.06
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.06
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,125,9.06
8.219.82.35,2053,2053,true,SIN,Asia Pacific,Singapore,92,9.06
8.210.117.18,443,443,true,HKG,Asia Pacific,Hong Kong,58,9.05
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.05
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,78,9.05
8.219.242.208,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.05
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,111,9.05
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,109,9.05
47.74.43.95,2052,2052,false,NRT,Asia Pacific,Tokyo,94,9.05
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,9.05
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,73,9.04
8.219.159.232,8443,8443,true,SIN,Asia Pacific,Singapore,94,9.04
8.222.221.109,2083,2083,true,SIN,Asia Pacific,Singapore,75,9.03
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,9.03
8.219.247.203,2083,2083,true,SIN,Asia Pacific,Singapore,110,9.03
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,66,9.02
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,23,9.02
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,19,9.02
8.219.175.127,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.02
8.219.209.14,8443,8443,true,SIN,Asia Pacific,Singapore,67,9.01
8.219.201.8,2053,2053,true,SIN,Asia Pacific,Singapore,54,9.01
8.219.186.189,2083,2083,true,SIN,Asia Pacific,Singapore,34,9.01
47.76.49.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,9.00
8.219.101.72,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.00
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,9.00
47.236.7.106,8443,8443,true,SIN,Asia Pacific,Singapore,66,9.00
8.219.196.117,2082,2082,false,SIN,Asia Pacific,Singapore,43,9.00
8.219.220.88,2052,2052,false,SIN,Asia Pacific,Singapore,24,8.99
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,11,8.99
8.219.228.193,8443,8443,true,SIN,Asia Pacific,Singapore,114,8.98
8.219.140.229,2095,2095,false,SIN,Asia Pacific,Singapore,9,8.98
8.219.188.162,80,80,false,SIN,Asia Pacific,Singapore,8,8.98
47.236.104.98,2053,2053,true,SIN,Asia Pacific,Singapore,97,8.98
8.219.99.8,8443,8443,true,SIN,Asia Pacific,Singapore,57,8.98
47.236.7.106,2083,2083,true,SIN,Asia Pacific,Singapore,39,8.98
8.210.107.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,8.98
47.251.74.226,80,80,false,LAX,North America,Los Angeles,170,8.98
8.219.178.101,2082,2082,false,SIN,Asia Pacific,Singapore,14,8.97
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,6,8.97
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,16,8.96
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,3,8.96
8.222.210.182,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.96
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,36,8.96
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,8.96
47.236.170.54,2083,2083,true,SIN,Asia Pacific,Singapore,67,8.96
8.219.3.53,2087,2087,true,SIN,Asia Pacific,Singapore,60,8.96
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,50,8.95
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,20,8.95
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,15,8.94
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,8.93
8.219.200.145,8880,8880,false,SIN,Asia Pacific,Singapore,16,8.93
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,3,8.93
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,20,8.92
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,97,8.92
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.91
8.219.101.138,443,443,true,SIN,Asia Pacific,Singapore,32,8.91
8.219.196.117,8443,8443,true,SIN,Asia Pacific,Singapore,110,8.91
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,20,8.91
8.222.128.131,8080,8080,false,SIN,Asia Pacific,Singapore,9,8.91
8.222.197.251,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.91
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,74,8.91
8.219.228.157,2087,2087,true,SIN,Asia Pacific,Singapore,91,8.90
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,130,8.90
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,15,8.90
